MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20230314,06091,Sierra County,CA,90.32,9.68,0.00,0.00,0.00,0.00,2023-03-14,2023-03-20,2
20230307,06091,Sierra County,CA,35.13,61.59,3.27,0.00,0.00,0.00,2023-03-07,2023-03-13,2
20230228,06091,Sierra County,CA,35.13,61.59,3.27,0.00,0.00,0.00,2023-02-28,2023-03-06,2
20230221,06091,Sierra County,CA,0.00,1.95,98.05,0.00,0.00,0.00,2023-02-21,2023-02-27,2
20230214,06091,Sierra County,CA,0.00,1.95,98.05,0.00,0.00,0.00,2023-02-14,2023-02-20,2
20230207,06091,Sierra County,CA,0.00,1.95,98.05,0.00,0.00,0.00,2023-02-07,2023-02-13,2
20230131,06091,Sierra County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2023-01-31,2023-02-06,2
20230124,06091,Sierra County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2023-01-24,2023-01-30,2
20230117,06091,Sierra County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2023-01-17,2023-01-23,2
20230110,06091,Sierra County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2023-01-10,2023-01-16,2
20230103,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2023-01-03,2023-01-09,2
20221227,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-12-27,2023-01-02,2
20221220,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-12-20,2022-12-26,2
20221213,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-12-13,2022-12-19,2
20221206,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-12-06,2022-12-12,2
20221129,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-11-29,2022-12-05,2
20221122,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-11-22,2022-11-28,2
20221115,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-11-15,2022-11-21,2
20221108,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-11-08,2022-11-14,2
20221101,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-11-01,2022-11-07,2
20221025,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-10-25,2022-10-31,2
20221018,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-10-18,2022-10-24,2
20221011,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-10-11,2022-10-17,2
20221004,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-10-04,2022-10-10,2
20220927,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-09-27,2022-10-03,2
20220920,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-09-20,2022-09-26,2
20220913,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-09-13,2022-09-19,2
20220906,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-09-06,2022-09-12,2
20220830,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-08-30,2022-09-05,2
20220823,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-08-23,2022-08-29,2
20220816,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-08-16,2022-08-22,2
20220809,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-08-09,2022-08-15,2
20220802,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-08-02,2022-08-08,2
20220726,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-07-26,2022-08-01,2
20220719,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-07-19,2022-07-25,2
20220712,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-07-12,2022-07-18,2
20220705,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-07-05,2022-07-11,2
20220628,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-06-28,2022-07-04,2
20220621,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-06-21,2022-06-27,2
20220614,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-06-14,2022-06-20,2
20220607,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-06-07,2022-06-13,2
20220531,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-05-31,2022-06-06,2
20220524,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-05-24,2022-05-30,2
20220517,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-05-17,2022-05-23,2
20220510,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-05-10,2022-05-16,2
20220503,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-05-03,2022-05-09,2
20220426,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-04-26,2022-05-02,2
20220419,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-04-19,2022-04-25,2
20220412,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-04-12,2022-04-18,2
20220405,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-04-05,2022-04-11,2
20220329,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-03-29,2022-04-04,2
20220322,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-03-22,2022-03-28,2
20220315,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-03-15,2022-03-21,2
20220308,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-03-08,2022-03-14,2
20220301,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-03-01,2022-03-07,2
20220222,06091,Sierra County,CA,0.00,0.00,50.40,49.60,0.00,0.00,2022-02-22,2022-02-28,2
20220215,06091,Sierra County,CA,0.00,0.00,50.40,49.60,0.00,0.00,2022-02-15,2022-02-21,2
20220208,06091,Sierra County,CA,0.00,0.00,51.23,48.77,0.00,0.00,2022-02-08,2022-02-14,2
20220201,06091,Sierra County,CA,0.00,0.00,50.40,49.60,0.00,0.00,2022-02-01,2022-02-07,2
20220125,06091,Sierra County,CA,0.00,0.00,50.40,49.60,0.00,0.00,2022-01-25,2022-01-31,2
20220118,06091,Sierra County,CA,0.00,0.00,50.40,49.60,0.00,0.00,2022-01-18,2022-01-24,2
20220111,06091,Sierra County,CA,0.00,0.00,50.40,49.60,0.00,0.00,2022-01-11,2022-01-17,2
20220104,06091,Sierra County,CA,0.00,0.00,34.10,65.90,0.00,0.00,2022-01-04,2022-01-10,2
20211228,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2021-12-28,2022-01-03,2
20211221,06091,Sierra County,CA,0.00,0.00,0.00,38.90,61.10,0.00,2021-12-21,2021-12-27,2
20211214,06091,Sierra County,CA,0.00,0.00,0.00,38.93,61.07,0.00,2021-12-14,2021-12-20,2
20211207,06091,Sierra County,CA,0.00,0.00,0.00,38.93,61.07,0.00,2021-12-07,2021-12-13,2
20211130,06091,Sierra County,CA,0.00,0.00,0.00,38.93,61.07,0.00,2021-11-30,2021-12-06,2
20211123,06091,Sierra County,CA,0.00,0.00,0.00,38.93,61.07,0.00,2021-11-23,2021-11-29,2
20211116,06091,Sierra County,CA,0.00,0.00,0.00,38.93,61.07,0.00,2021-11-16,2021-11-22,2
20211109,06091,Sierra County,CA,0.00,0.00,0.00,38.93,61.07,0.00,2021-11-09,2021-11-15,2
20211102,06091,Sierra County,CA,0.00,0.00,0.00,38.93,61.07,0.00,2021-11-02,2021-11-08,2
20211026,06091,Sierra County,CA,0.00,0.00,0.00,38.93,61.07,0.00,2021-10-26,2021-11-01,2
20211019,06091,Sierra County,CA,0.00,0.00,0.00,0.00,81.27,18.73,2021-10-19,2021-10-25,2
20211012,06091,Sierra County,CA,0.00,0.00,0.00,0.00,81.27,18.73,2021-10-12,2021-10-18,2
20211005,06091,Sierra County,CA,0.00,0.00,0.00,0.00,81.27,18.73,2021-10-05,2021-10-11,2
20210928,06091,Sierra County,CA,0.00,0.00,0.00,0.00,81.27,18.73,2021-09-28,2021-10-04,2
20210921,06091,Sierra County,CA,0.00,0.00,0.00,0.00,81.27,18.73,2021-09-21,2021-09-27,2
20210914,06091,Sierra County,CA,0.00,0.00,0.00,0.00,81.27,18.73,2021-09-14,2021-09-20,2
20210907,06091,Sierra County,CA,0.00,0.00,0.00,0.00,81.27,18.73,2021-09-07,2021-09-13,2
20210831,06091,Sierra County,CA,0.00,0.00,0.00,0.00,81.27,18.73,2021-08-31,2021-09-06,2
20210824,06091,Sierra County,CA,0.00,0.00,0.00,0.00,81.27,18.73,2021-08-24,2021-08-30,2
20210817,06091,Sierra County,CA,0.00,0.00,0.00,0.00,81.27,18.73,2021-08-17,2021-08-23,2
20210810,06091,Sierra County,CA,0.00,0.00,0.00,0.00,81.27,18.73,2021-08-10,2021-08-16,2
20210803,06091,Sierra County,CA,0.00,0.00,0.00,0.00,81.27,18.73,2021-08-03,2021-08-09,2
20210727,06091,Sierra County,CA,0.00,0.00,0.00,0.00,81.27,18.73,2021-07-27,2021-08-02,2
20210720,06091,Sierra County,CA,0.00,0.00,0.00,0.00,100.00,0.00,2021-07-20,2021-07-26,2
20210713,06091,Sierra County,CA,0.00,0.00,0.00,0.00,100.00,0.00,2021-07-13,2021-07-19,2
20210706,06091,Sierra County,CA,0.00,0.00,0.00,0.00,100.00,0.00,2021-07-06,2021-07-12,2
20210629,06091,Sierra County,CA,0.00,0.00,0.00,0.00,100.00,0.00,2021-06-29,2021-07-05,2
20210622,06091,Sierra County,CA,0.00,0.00,0.00,0.00,100.00,0.00,2021-06-22,2021-06-28,2
20210615,06091,Sierra County,CA,0.00,0.00,0.00,0.00,100.00,0.00,2021-06-15,2021-06-21,2
20210608,06091,Sierra County,CA,0.00,0.00,0.00,0.00,100.00,0.00,2021-06-08,2021-06-14,2
20210601,06091,Sierra County,CA,0.00,0.00,0.00,0.00,100.00,0.00,2021-06-01,2021-06-07,2
20210525,06091,Sierra County,CA,0.00,0.00,0.00,0.00,100.00,0.00,2021-05-25,2021-05-31,2
20210518,06091,Sierra County,CA,0.00,0.00,0.00,2.60,97.40,0.00,2021-05-18,2021-05-24,2
20210511,06091,Sierra County,CA,0.00,0.00,0.00,2.60,97.40,0.00,2021-05-11,2021-05-17,2
20210504,06091,Sierra County,CA,0.00,0.00,0.00,7.04,92.96,0.00,2021-05-04,2021-05-10,2
20210427,06091,Sierra County,CA,0.00,0.00,0.00,96.08,3.92,0.00,2021-04-27,2021-05-03,2
20210420,06091,Sierra County,CA,0.00,0.00,0.00,96.08,3.92,0.00,2021-04-20,2021-04-26,2
20210413,06091,Sierra County,CA,0.00,0.00,0.00,96.08,3.92,0.00,2021-04-13,2021-04-19,2
20210406,06091,Sierra County,CA,0.00,0.00,23.67,72.42,3.92,0.00,2021-04-06,2021-04-12,2
20210330,06091,Sierra County,CA,0.00,0.00,23.67,76.33,0.00,0.00,2021-03-30,2021-04-05,2
20210323,06091,Sierra County,CA,0.00,0.00,23.67,76.33,0.00,0.00,2021-03-23,2021-03-29,2
20210316,06091,Sierra County,CA,0.00,0.00,26.06,73.94,0.00,0.00,2021-03-16,2021-03-22,2
20210309,06091,Sierra County,CA,0.00,0.00,26.06,73.94,0.00,0.00,2021-03-09,2021-03-15,2
20210302,06091,Sierra County,CA,0.00,0.00,43.69,56.31,0.00,0.00,2021-03-02,2021-03-08,2
20210223,06091,Sierra County,CA,0.00,0.00,43.69,56.31,0.00,0.00,2021-02-23,2021-03-01,2
20210216,06091,Sierra County,CA,0.00,0.00,43.69,56.31,0.00,0.00,2021-02-16,2021-02-22,2
20210209,06091,Sierra County,CA,0.00,0.00,21.90,78.10,0.00,0.00,2021-02-09,2021-02-15,2
20210202,06091,Sierra County,CA,0.00,0.00,21.90,78.10,0.00,0.00,2021-02-02,2021-02-08,2
20210126,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2021-01-26,2021-02-01,2
20210119,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2021-01-19,2021-01-25,2
20210112,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2021-01-12,2021-01-18,2
20210105,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2021-01-05,2021-01-11,2
20201229,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2020-12-29,2021-01-04,2
20201222,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2020-12-22,2020-12-28,2
20201215,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2020-12-15,2020-12-21,2
20201208,06091,Sierra County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2020-12-08,2020-12-14,2
20201201,06091,Sierra County,CA,0.00,0.00,2.70,97.30,0.00,0.00,2020-12-01,2020-12-07,2
20201124,06091,Sierra County,CA,0.00,0.00,2.70,97.30,0.00,0.00,2020-11-24,2020-11-30,2
20201117,06091,Sierra County,CA,0.00,0.00,2.70,97.30,0.00,0.00,2020-11-17,2020-11-23,2
20201110,06091,Sierra County,CA,0.00,0.00,2.70,97.30,0.00,0.00,2020-11-10,2020-11-16,2
20201103,06091,Sierra County,CA,0.00,0.00,2.70,97.30,0.00,0.00,2020-11-03,2020-11-09,2
20201027,06091,Sierra County,CA,0.00,0.00,2.70,97.30,0.00,0.00,2020-10-27,2020-11-02,2
20201020,06091,Sierra County,CA,0.00,0.00,2.70,97.30,0.00,0.00,2020-10-20,2020-10-26,2
20201013,06091,Sierra County,CA,0.00,0.00,2.70,97.30,0.00,0.00,2020-10-13,2020-10-19,2
20201006,06091,Sierra County,CA,0.00,0.00,2.70,97.30,0.00,0.00,2020-10-06,2020-10-12,2
20200929,06091,Sierra County,CA,0.00,0.00,2.70,97.30,0.00,0.00,2020-09-29,2020-10-05,2
20200922,06091,Sierra County,CA,0.00,0.00,3.10,96.90,0.00,0.00,2020-09-22,2020-09-28,2
20200915,06091,Sierra County,CA,0.00,0.00,3.10,96.90,0.00,0.00,2020-09-15,2020-09-21,2
20200908,06091,Sierra County,CA,0.00,0.00,3.10,96.90,0.00,0.00,2020-09-08,2020-09-14,2
20200901,06091,Sierra County,CA,0.00,0.00,3.10,96.90,0.00,0.00,2020-09-01,2020-09-07,2
20200825,06091,Sierra County,CA,0.00,0.00,1.78,98.22,0.00,0.00,2020-08-25,2020-08-31,2
20200818,06091,Sierra County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2020-08-18,2020-08-24,2
20200811,06091,Sierra County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2020-08-11,2020-08-17,2
20200804,06091,Sierra County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2020-08-04,2020-08-10,2
20200728,06091,Sierra County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2020-07-28,2020-08-03,2
20200721,06091,Sierra County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2020-07-21,2020-07-27,2
20200714,06091,Sierra County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2020-07-14,2020-07-20,2
20200707,06091,Sierra County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2020-07-07,2020-07-13,2
20200630,06091,Sierra County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2020-06-30,2020-07-06,2
20200623,06091,Sierra County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2020-06-23,2020-06-29,2
20200616,06091,Sierra County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2020-06-16,2020-06-22,2
20200609,06091,Sierra County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2020-06-09,2020-06-15,2
20200602,06091,Sierra County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2020-06-02,2020-06-08,2
20200526,06091,Sierra County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2020-05-26,2020-06-01,2
20200519,06091,Sierra County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2020-05-19,2020-05-25,2
20200512,06091,Sierra County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2020-05-12,2020-05-18,2
20200505,06091,Sierra County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2020-05-05,2020-05-11,2
20200428,06091,Sierra County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2020-04-28,2020-05-04,2
20200421,06091,Sierra County,CA,0.00,78.71,21.29,0.00,0.00,0.00,2020-04-21,2020-04-27,2
20200414,06091,Sierra County,CA,0.00,78.71,21.29,0.00,0.00,0.00,2020-04-14,2020-04-20,2
20200407,06091,Sierra County,CA,0.00,78.71,21.29,0.00,0.00,0.00,2020-04-07,2020-04-13,2
20200331,06091,Sierra County,CA,0.00,78.71,21.29,0.00,0.00,0.00,2020-03-31,2020-04-06,2
20200324,06091,Sierra County,CA,0.00,78.73,21.27,0.00,0.00,0.00,2020-03-24,2020-03-30,2
20200317,06091,Sierra County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2020-03-17,2020-03-23,2
20200310,06091,Sierra County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2020-03-10,2020-03-16,2
20200303,06091,Sierra County,CA,0.00,4.59,95.41,0.00,0.00,0.00,2020-03-03,2020-03-09,2
20200225,06091,Sierra County,CA,0.00,37.23,62.77,0.00,0.00,0.00,2020-02-25,2020-03-02,2
20200218,06091,Sierra County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2020-02-18,2020-02-24,2
20200211,06091,Sierra County,CA,41.04,58.96,0.00,0.00,0.00,0.00,2020-02-11,2020-02-17,2
20200204,06091,Sierra County,CA,62.96,37.04,0.00,0.00,0.00,0.00,2020-02-04,2020-02-10,2
20200128,06091,Sierra County,CA,62.96,37.04,0.00,0.00,0.00,0.00,2020-01-28,2020-02-03,2
20200121,06091,Sierra County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2020-01-21,2020-01-27,2
20200114,06091,Sierra County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2020-01-14,2020-01-20,2
20200107,06091,Sierra County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2020-01-07,2020-01-13,2
20191231,06091,Sierra County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-12-31,2020-01-06,2
20250211,06093,Siskiyou County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2025-02-11,2025-02-17,2
20250204,06093,Siskiyou County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2025-02-04,2025-02-10,2
20250128,06093,Siskiyou County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2025-01-28,2025-02-03,2
20250121,06093,Siskiyou County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2025-01-21,2025-01-27,2
20250114,06093,Siskiyou County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2025-01-14,2025-01-20,2
20250107,06093,Siskiyou County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2025-01-07,2025-01-13,2
20241231,06093,Siskiyou County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-12-31,2025-01-06,2
20241224,06093,Siskiyou County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-12-24,2024-12-30,2
20241217,06093,Siskiyou County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-12-17,2024-12-23,2
20241210,06093,Siskiyou County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-12-10,2024-12-16,2
20241203,06093,Siskiyou County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-12-03,2024-12-09,2
20241126,06093,Siskiyou County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-11-26,2024-12-02,2
20241119,06093,Siskiyou County,CA,28.29,67.92,3.79,0.00,0.00,0.00,2024-11-19,2024-11-25,2
20241112,06093,Siskiyou County,CA,4.73,88.28,6.99,0.00,0.00,0.00,2024-11-12,2024-11-18,2
20241105,06093,Siskiyou County,CA,4.83,87.24,7.93,0.00,0.00,0.00,2024-11-05,2024-11-11,2
20241029,06093,Siskiyou County,CA,0.74,91.25,8.01,0.00,0.00,0.00,2024-10-29,2024-11-04,2
20241022,06093,Siskiyou County,CA,0.00,91.69,8.31,0.00,0.00,0.00,2024-10-22,2024-10-28,2
20241015,06093,Siskiyou County,CA,0.00,91.69,8.31,0.00,0.00,0.00,2024-10-15,2024-10-21,2
20241008,06093,Siskiyou County,CA,0.00,98.47,1.53,0.00,0.00,0.00,2024-10-08,2024-10-14,2
20241001,06093,Siskiyou County,CA,0.00,98.31,1.69,0.00,0.00,0.00,2024-10-01,2024-10-07,2
20240924,06093,Siskiyou County,CA,0.00,98.31,1.69,0.00,0.00,0.00,2024-09-24,2024-09-30,2
20240917,06093,Siskiyou County,CA,0.00,98.31,1.69,0.00,0.00,0.00,2024-09-17,2024-09-23,2
20240910,06093,Siskiyou County,CA,0.00,97.91,2.09,0.00,0.00,0.00,2024-09-10,2024-09-16,2
20240903,06093,Siskiyou County,CA,0.00,97.65,2.35,0.00,0.00,0.00,2024-09-03,2024-09-09,2
20240827,06093,Siskiyou County,CA,0.00,17.74,79.82,2.44,0.00,0.00,2024-08-27,2024-09-02,2
20240820,06093,Siskiyou County,CA,0.00,17.74,79.82,2.44,0.00,0.00,2024-08-20,2024-08-26,2
20240813,06093,Siskiyou County,CA,0.00,45.52,54.48,0.00,0.00,0.00,2024-08-13,2024-08-19,2
20240806,06093,Siskiyou County,CA,0.00,45.52,54.48,0.00,0.00,0.00,2024-08-06,2024-08-12,2
20240730,06093,Siskiyou County,CA,0.00,45.52,54.48,0.00,0.00,0.00,2024-07-30,2024-08-05,2
20240723,06093,Siskiyou County,CA,0.00,45.52,54.48,0.00,0.00,0.00,2024-07-23,2024-07-29,2
20240716,06093,Siskiyou County,CA,0.00,73.38,26.62,0.00,0.00,0.00,2024-07-16,2024-07-22,2
20240709,06093,Siskiyou County,CA,22.16,58.55,19.29,0.00,0.00,0.00,2024-07-09,2024-07-15,2
20240702,06093,Siskiyou County,CA,76.94,23.06,0.00,0.00,0.00,0.00,2024-07-02,2024-07-08,2
20240625,06093,Siskiyou County,CA,76.94,23.06,0.00,0.00,0.00,0.00,2024-06-25,2024-07-01,2
20240618,06093,Siskiyou County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-06-18,2024-06-24,2
20240611,06093,Siskiyou County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-06-11,2024-06-17,2
20240604,06093,Siskiyou County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-06-04,2024-06-10,2
20240528,06093,Siskiyou County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-05-28,2024-06-03,2
20240521,06093,Siskiyou County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-05-21,2024-05-27,2
20240514,06093,Siskiyou County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-05-14,2024-05-20,2
20240507,06093,Siskiyou County,CA,70.20,29.80,0.00,0.00,0.00,0.00,2024-05-07,2024-05-13,2
20240430,06093,Siskiyou County,CA,70.20,29.80,0.00,0.00,0.00,0.00,2024-04-30,2024-05-06,2
20240423,06093,Siskiyou County,CA,70.20,29.80,0.00,0.00,0.00,0.00,2024-04-23,2024-04-29,2
20240416,06093,Siskiyou County,CA,70.20,29.80,0.00,0.00,0.00,0.00,2024-04-16,2024-04-22,2
20240409,06093,Siskiyou County,CA,70.20,29.80,0.00,0.00,0.00,0.00,2024-04-09,2024-04-15,2
20240402,06093,Siskiyou County,CA,70.20,29.80,0.00,0.00,0.00,0.00,2024-04-02,2024-04-08,2
20240326,06093,Siskiyou County,CA,70.20,29.80,0.00,0.00,0.00,0.00,2024-03-26,2024-04-01,2
20240319,06093,Siskiyou County,CA,70.20,29.80,0.00,0.00,0.00,0.00,2024-03-19,2024-03-25,2
20240312,06093,Siskiyou County,CA,70.20,29.80,0.00,0.00,0.00,0.00,2024-03-12,2024-03-18,2
20240305,06093,Siskiyou County,CA,70.20,29.80,0.00,0.00,0.00,0.00,2024-03-05,2024-03-11,2
20240227,06093,Siskiyou County,CA,70.20,29.80,0.00,0.00,0.00,0.00,2024-02-27,2024-03-04,2
20240220,06093,Siskiyou County,CA,70.20,29.80,0.00,0.00,0.00,0.00,2024-02-20,2024-02-26,2
20240213,06093,Siskiyou County,CA,70.20,29.80,0.00,0.00,0.00,0.00,2024-02-13,2024-02-19,2
20240206,06093,Siskiyou County,CA,70.20,29.80,0.00,0.00,0.00,0.00,2024-02-06,2024-02-12,2
20240130,06093,Siskiyou County,CA,54.37,45.63,0.00,0.00,0.00,0.00,2024-01-30,2024-02-05,2
20240123,06093,Siskiyou County,CA,54.37,45.63,0.00,0.00,0.00,0.00,2024-01-23,2024-01-29,2
20240116,06093,Siskiyou County,CA,54.31,45.69,0.00,0.00,0.00,0.00,2024-01-16,2024-01-22,2
20240109,06093,Siskiyou County,CA,54.31,45.69,0.00,0.00,0.00,0.00,2024-01-09,2024-01-15,2
20240102,06093,Siskiyou County,CA,54.31,45.69,0.00,0.00,0.00,0.00,2024-01-02,2024-01-08,2
20231226,06093,Siskiyou County,CA,54.31,45.69,0.00,0.00,0.00,0.00,2023-12-26,2024-01-01,2
20231219,06093,Siskiyou County,CA,54.53,45.47,0.00,0.00,0.00,0.00,2023-12-19,2023-12-25,2
20231212,06093,Siskiyou County,CA,54.53,45.47,0.00,0.00,0.00,0.00,2023-12-12,2023-12-18,2
20231205,06093,Siskiyou County,CA,54.53,45.47,0.00,0.00,0.00,0.00,2023-12-05,2023-12-11,2
20231128,06093,Siskiyou County,CA,29.82,70.18,0.00,0.00,0.00,0.00,2023-11-28,2023-12-04,2
20231121,06093,Siskiyou County,CA,29.82,70.18,0.00,0.00,0.00,0.00,2023-11-21,2023-11-27,2
20231114,06093,Siskiyou County,CA,29.76,70.24,0.00,0.00,0.00,0.00,2023-11-14,2023-11-20,2
20231107,06093,Siskiyou County,CA,27.70,72.30,0.00,0.00,0.00,0.00,2023-11-07,2023-11-13,2
20231031,06093,Siskiyou County,CA,27.88,72.12,0.00,0.00,0.00,0.00,2023-10-31,2023-11-06,2
20231024,06093,Siskiyou County,CA,28.25,71.75,0.00,0.00,0.00,0.00,2023-10-24,2023-10-30,2
20231017,06093,Siskiyou County,CA,28.25,71.75,0.00,0.00,0.00,0.00,2023-10-17,2023-10-23,2
20231010,06093,Siskiyou County,CA,28.25,71.75,0.00,0.00,0.00,0.00,2023-10-10,2023-10-16,2
20231003,06093,Siskiyou County,CA,28.45,71.55,0.00,0.00,0.00,0.00,2023-10-03,2023-10-09,2
20230926,06093,Siskiyou County,CA,28.45,71.55,0.00,0.00,0.00,0.00,2023-09-26,2023-10-02,2
20230919,06093,Siskiyou County,CA,25.59,74.41,0.00,0.00,0.00,0.00,2023-09-19,2023-09-25,2
20230912,06093,Siskiyou County,CA,25.59,74.41,0.00,0.00,0.00,0.00,2023-09-12,2023-09-18,2
20230905,06093,Siskiyou County,CA,25.52,74.48,0.00,0.00,0.00,0.00,2023-09-05,2023-09-11,2
20230829,06093,Siskiyou County,CA,25.26,74.74,0.00,0.00,0.00,0.00,2023-08-29,2023-09-04,2
20230822,06093,Siskiyou County,CA,25.26,74.74,0.00,0.00,0.00,0.00,2023-08-22,2023-08-28,2
